participant_id,item,iconicity,arrangement,decisionTime
S106,I11,house,Random,2701.511686411407
S107,I11,house,Random,1722.3476620094602
S108,I11,house,Random,2433.8374994676046
S109,I11,house,Random,2850.7411457580984
S110,I11,house,Random,3478.5086021579177
S111,I11,house,Random,3826.9208170450925
S112,I11,house,Random,2170.6123701235238
S113,I11,house,Random,1499.501989174006
S114,I11,house,Random,834.4790197444354
S115,I11,house,Random,486.88123344905307
S116,I11,house,Random,1010.6113460917327
S117,I11,house,Random,856.8391160679738
S118,I11,house,Random,1421.1797211833216
S119,I11,house,Random,2469.5803188742957
S120,I11,house,Random,1632.3657366872249
S121,I11,house,Random,1017.4818222698218
S122,I11,house,Random,1224.698014051533
S123,I11,house,Random,2179.0543794239884
S124,I11,house,Random,577.0973022002602
S125,I11,house,Random,74.57836710082711
S126,I11,house,Random,1838.283414772812
S127,I11,house,Random,2386.531379496483
S128,I11,house,Random,1648.2536961913102
S129,I11,house,Random,1532.7938055863333
S130,I11,house,Random,2931.722842353729
S131,I11,house,Random,2106.500122772652
S132,I11,house,Random,3831.5770761652957
S133,I11,house,Random,1333.5512088325208
S134,I11,house,Random,2356.0739925478374
S135,I11,house,Random,1327.6585038767762
S136,I11,house,Random,1757.4091294373122
S137,I11,house,Random,1653.4412790687727
S138,I11,house,Random,268.89490753245695
S139,I11,house,Random,1668.39600751909
S140,I11,house,Random,1018.237325840757
S141,I11,house,Random,2017.4834647395915
S142,I11,house,Random,2458.83014183343
S143,I11,house,Random,3262.1131573589073
S144,I11,house,Random,2462.833892673398
S145,I11,house,Random,2351.7217902964076
S146,I11,house,Random,1787.4408315400865
S147,I11,house,Random,3615.247852928374
S001,I12,square,Random,2545.206657324534
S002,I12,square,Random,1578.0071089422454
S003,I12,square,Random,428.0159535714156
S004,I12,square,Random,1675.9890318597236
S005,I12,square,Random,1925.7944510351979
S006,I12,square,Random,126.86391396269164
S007,I12,square,Random,2017.864800066197
S008,I12,square,Random,-318.5976466295224
S009,I12,square,Random,885.564715694248
S010,I12,square,Random,2210.047647946549
S011,I12,square,Random,2002.348972125581
S012,I12,square,Random,1645.468228237641
S013,I12,square,Random,1719.433575771574
S014,I12,square,Random,922.2325151366858
S015,I12,square,Random,588.365333297535
S016,I12,square,Random,2208.557170325081
S017,I12,square,Random,2210.7001949000105
S018,I12,square,Random,522.3164855390394
S019,I12,square,Random,1814.5523952335936
S020,I12,square,Random,1180.176831560495
S021,I12,square,Random,1590.7057808511784
S022,I12,square,Random,1968.5561083876937
S023,I12,square,Random,798.1675240111921
S024,I12,square,Random,1333.4856139069798
S025,I12,square,Random,1508.7707225047511
S026,I12,square,Random,3115.479154285652
S027,I12,square,Random,580.7591607349552
S028,I12,square,Random,2759.1452572192143
S029,I12,square,Random,-752.0606033285826
S030,I12,square,Random,415.41149259829103
S031,I12,square,Random,2188.4776495248443
S032,I12,square,Random,-181.01920778215776
S033,I12,square,Random,685.4855175162909
S034,I12,square,Random,975.3997002434976
S035,I12,square,Random,1511.3463527396787
S036,I12,square,Random,1937.6217559148038
S037,I12,square,Random,1350.2086791245208
S038,I12,square,Random,2682.2325218156666
S039,I12,square,Random,1230.640466163682
S040,I12,square,Random,1402.0388961288015
S041,I12,square,Random,768.1067358727532
S042,I12,square,Random,1897.3090273537857
S043,I12,square,Random,2758.37688901867
S044,I12,square,Random,1037.3790860936524
S045,I12,square,Random,3034.0912169458707
S046,I12,square,Random,2852.032628825911
S047,I12,square,Random,3324.0043446300315
S048,I12,square,Random,882.508093075847
S049,I12,square,Random,1871.9821571765212
S050,I12,square,Random,2732.9792226399213
S051,I12,square,Random,2417.169635347617
S052,I12,square,Random,1395.4576645711227
S053,I12,square,Random,1548.905019446911
S054,I12,square,Random,415.7757132007264
S055,I12,square,Random,2811.3804981011326
S056,I12,square,Random,-55.823533339587584
S057,I12,square,Random,387.66955142202073
S058,I12,square,Random,1849.5948157649111
S059,I12,square,Random,2530.531194208772
S060,I12,square,Random,2411.022186844588
S061,I12,square,Random,1088.0484721030139
S062,I12,square,Random,479.0692349236049
S063,I12,square,Random,2838.6862664476207
S064,I12,square,Random,1878.1404189384687
S065,I12,square,Random,753.3779451186504
S066,I12,square,Random,1729.5507167676544
S067,I12,square,Random,1304.1180718691026
S068,I12,square,Random,3315.277499509159
S069,I12,square,Random,2388.4253366141847
S070,I12,square,Random,3027.6610754750063
S071,I12,square,Random,932.5756089816241
S072,I12,square,Random,2543.6360154670483
S073,I12,square,Random,1072.8930758031947
S074,I12,square,Random,1015.6761070866992
S075,I12,square,Random,72.0855208885414
S076,I12,square,Random,1217.585651050643
S077,I12,square,Random,1959.1824679122456
S078,I12,square,Random,1047.3943517920254
S079,I12,square,Random,1664.827352740924
S080,I12,square,Random,1823.9154181129054
S081,I12,square,Random,2346.0618236662604
S082,I12,square,Random,3178.71217869087
S083,I12,square,Random,1574.920522954399
S084,I12,square,Random,1279.1718231685156
S085,I12,square,Random,2297.6501390593903
S086,I12,square,Random,1001.3708717932495
S087,I12,square,Random,1157.7416548568476
S088,I12,square,Random,1079.4394344482757
S089,I12,square,Random,1846.093921920487
S090,I12,square,Random,2758.1407893823857
S091,I12,square,Random,1092.294076055242
S092,I12,square,Random,1378.8277544273378
S093,I12,square,Random,2984.765312401192
S094,I12,square,Random,2826.122994677154
S095,I12,square,Random,984.9959714725046
S096,I12,square,Random,566.5071874075461
S097,I12,square,Random,2529.8082588542557
S098,I12,square,Random,229.26086555518305
S099,I12,square,Random,1859.774337687215
S100,I12,square,Random,1685.8533848420332
S101,I12,square,Random,1363.926782112655
S102,I12,square,Random,2021.5567576597768
S103,I12,square,Random,823.8630452875807
S104,I12,square,Random,999.3632212041853
S105,I12,square,Random,1780.374719196
S106,I12,square,Random,3010.64370296312
S107,I12,square,Random,2720.1442282220114
S108,I12,square,Random,2577.2783003289633
S109,I12,square,Random,4178.557247596078
S110,I12,square,Random,3035.8588288132496
S111,I12,square,Random,3530.1139617398476
S112,I12,square,Random,2946.231973042538
S113,I12,square,Random,1622.301588231483
S114,I12,square,Random,416.3707903735524
S115,I12,square,Random,1563.664750176762
S116,I12,square,Random,1583.239531642729
S117,I12,square,Random,761.5062634847316
S118,I12,square,Random,1327.0646263788703
S119,I12,square,Random,1793.2947379600218
S120,I12,square,Random,2996.1294265041843
S121,I12,square,Random,2106.517820197071
S122,I12,square,Random,1204.9726452102332
S123,I12,square,Random,1876.1998400594664
S124,I12,square,Random,864.9164606593645
S125,I12,square,Random,271.75937689450916
S126,I12,square,Random,1182.6934465940549
S127,I12,square,Random,1366.4529013896015
S128,I12,square,Random,2108.3053375289546
S129,I12,square,Random,1462.9728399779729
S130,I12,square,Random,3499.347303568902
S131,I12,square,Random,2418.9446163778925
S132,I12,square,Random,2523.086137337522
S133,I12,square,Random,1369.0848484220473
S134,I12,square,Random,1943.569719595292
S135,I12,square,Random,1901.2477163874578
S136,I12,square,Random,2130.6521710466186
S137,I12,square,Random,1635.2999870862027
S138,I12,square,Random,21.36536224796305
S139,I12,square,Random,1066.9363058485733
S140,I12,square,Random,871.9668009968651
S141,I12,square,Random,2692.249166628531
S142,I12,square,Random,3050.243057086819
S143,I12,square,Random,2650.148737145245
S144,I12,square,Random,2048.10448041538
S145,I12,square,Random,1564.885327788106
S146,I12,square,Random,1219.6343285181802
S147,I12,square,Random,3179.6705129344145
